,Unnamed: 0,key_phrases,review_polarity
1365,1365,"[' Dublin', 'Heathrow', 'BA', 'Today', 'the', 'the standard', 'Dublin', 'the flight', 'boarding', 'the lounge', 'it', 'a five minute walk', 'the lounge', 'it', 'Club food', 'the choice', 'a petrol station quality panini', 'a minute salad', 'a special treat', 'they', 'the paninis', 'my row', 'they', 'the nasty cheap ingredients', 'they', 'champagne-', 'the only advantage', 'club']","{'neg': 0.114, 'neu': 0.755, 'pos': 0.13, 'compound': -0.0422}"
1366,1366,"[' London', 'New York', 'Aircraft', 'customer service', 'the flight', 'Seats', 'these aircraft', 'which', 'threadbare', 'we', 'The meal service', 'a severe cut', 'recent years', 'everything', 'the crew', 'a sincere smile', 'you', 'BA', 'a negative experience', 'they', 'they', 'the complaint - absolute waste', 'time', 'your money', 'BA', 'I', 'far more positive experiences', 'Ryanair']","{'neg': 0.216, 'neu': 0.654, 'pos': 0.13, 'compound': -0.8797}"
1367,1367,"[' New York', 'London', 'IFE', 'the meal', 'Drinks', 'the flight', 'we', 'crisps', 'a chocolate', 'the return trip', 'we', 'JFK', 'the queues', 'we', 'the queues', 'the gate staff', 'the plane', 'one hour', 'a  technical fault', 'Return flight', 'the plane', 'very outdated and IFE screens']","{'neg': 0.092, 'neu': 0.861, 'pos': 0.047, 'compound': -0.4019}"
1368,1368,"[' Budapest', 'Philadelphia', 'London', 'They', 'my return flight', 'more than 4 hours', 'I', 'them', 'a similar time', 'they', 'a flight', 'another agent', 'who', 'it', 'business class', 'economy', 'they', 'me', 'access', 'the business lounge', 'the difference', 'the two classes', 'Wonder', 'what', 'they', 'the miles', 'The worst business class', 'I', 'their premium class', 'Lounge', 'London', 'the free lounge', 'an American Express card', 'What', 'the heck', 'them']","{'neg': 0.173, 'neu': 0.791, 'pos': 0.036, 'compound': -0.9493}"
1369,1369,"['London Heathrow', 'Hong Kong', 'the A380', 'weeks', 'I', 'Premium Economy', 'which', 'points', 'The seats', 'I', 'quite a small person', 'Glasses', 'champagne/wine', 'arrival', 'the food', 'The attendants', 'Inflight entertainment', 'I', 'the ""Festive Season"" section', 'which', 'a variety', 'holiday/Christmas movies', 'Plane', 'time', 'several negative experiences', 'British Airways', 'the past', 'I', 'this flight']","{'neg': 0.036, 'neu': 0.796, 'pos': 0.168, 'compound': 0.9127}"
1370,1370,"[' London', 'Montreal', 'Very bad service', 'delayed luggage', 'some reason', 'the person', 'london heathrow', 'my suitcase', ""someone else's name"", 'a different destination', 'I', 'London', 'Montreal', 'my suitcase', 'Dublin', 'First guy', 'I', 'the phone', 'a week', 'no news', 'he', 'me', 'the suitcase', 'the airport', 'no further action', 'they', 'me', 'them', 'it', 'something', 'theory', 'he', 'an email', 'the airport', 'my suitcase', 'Montreal', 'another week', 'no further news', 'website', 'suitcase', 'I', 'them', 'my suitcase', 'Dublin', 'A second email', 'my suitcase', 'it', 'me', 'days', 'course', 'no news', 'them', 'I', 'them', 'my suitcase', 'Dublin', 'it', 'London Heathrow', 'they', 'it', 'that airport', 'This guy', 'me', 'them', 'I', 'I', 'Monday morning', 'about 10 minutes', 'the guy', 'his London team', 'he', 'me', 'the website', 'description', 'the items', 'my suitcase', 'I', 'I', 'the delayed luggage report', 'they', 'all this info', 'file', 'him', 'I', 'that', 'he', 'me', 'them', '48h', 'I', 'them', 'it', 'my fault', 'they', 'my suitcase', 'No compensation', 'me', 'I', 'clothes', 'some other items', 'that', 'I', 'my suitcase', 'this', 'my final destination', 'the end', 'my trip', 'they', 'my vacation', 'I', 'a huge number', 'suitcases', 'that', 'no reason', 'you', 'what', 'yours', 'I', 'this whole experience', 'they', 'some empathy', 'me', 'them', 'I', 'a call', 'email', 'them', 'a while', 'me', 'this awful experience', 'their missing luggage department', 'I', 'I', 'British Airways']","{'neg': 0.113, 'neu': 0.853, 'pos': 0.034, 'compound': -0.9874}"
1371,1371,"[' London', 'Houston', 'Executive gold club', 'me', 'us', 'the case', 'that', 'the flight', 'they', 'another two days', 'flights', '6 possible flights', 'day', 'The staff', 'the opinion', 'this', 'problem', 'we', 'a card', '801 USD', 'essential items', 'that', 'their eyes', 'they', 'all the boxes', 'their end', 'we', 'Christmas', 'New Year', 'we', 'the basics', 'dinner', 'another fact', 'no impact', 'it', 'any consequence', 'gold club team', 'I', 'we', 'dinner', 'the proper attire', 'which', 'the case', 'BA and baggage handlers', 'priority', 'we', '801 USD', 'No phone calls', 'us', 'the website', 'they', 'the luggage', 'which', 'the same case', 'that', ""today's flight"", 'the suitcase', 'a minimum', '6 flights', 'day', 'the actual day', 'it', 'a later flight', 'which', 'the bag', 'the owner', 'the requirement', 'us', '801 USD', 'the first place', 'The callous disregard', 'blatant contempt', 'this ordeal', 'our holiday', 'the extent', 'we', 'BA', 'us', 'we', 'the suitcase', 'The tag', 'that', 'no concern', 'everyone', 'the shell', 'the case', 'the bar code stickers', 'it', 'that exact reason', 'you', 'the items']","{'neg': 0.076, 'neu': 0.879, 'pos': 0.045, 'compound': -0.8659}"
1372,1372,"['Las Vegas', 'London', 'Absolutely horrendous experience', 'We', 'the plane', 'over 2 hours', 'high temperatures', 'no air conditioning', 'the passengers', 'the plane', 'it', '10 mins', 'then 15 mins', 'we', 'Economy', 'BA', 'Seats', 'refreshments', 'the cabin crew', 'us', 'warm tap water', 'food', 'it', 'we', 'London', 'we', 'the plane', 'a further 30 mins', 'BA', 'a spare arrivals gate', 'all the delays', 'we', 'mad people', 'Heathrow', 'Gatwick', 'time', 'our onward flight', 'BA', 'all odds', 'we', 'their', '30 mins', 'plane', 'they', 'we', 'we', 'I', 'BA', 'I', 'a choice']","{'neg': 0.095, 'neu': 0.863, 'pos': 0.042, 'compound': -0.7957}"
1373,1373,"['British Airways', 'Dubai', 'London Heathrow', 'Overnight flight', 'that', 'time', 'T5', 'this', 'the only positive aspect', 'my flight', 'Flight', 'board', 'very poor inflight entertainment', 'B747', 'beautiful old planes', 'the interiors', 'The food', 'The biggest disappointment', 'the cabin crew', 'who', 'all', 'No smiles', 'even a ""welcome', 'board', 'the aisle', 'arrival', 'they', 'any', 'the passengers', 'The service', 'BA', 'the past few years', 'Even the newer planes', 'B777', 'B787', 'cabins', 'that', 'todays market', 'other budget airlines', 'you', 'your seat', 'I', 'another carrier', 'loads', 'this route', 'the same price']","{'neg': 0.123, 'neu': 0.748, 'pos': 0.129, 'compound': 0.0486}"
1374,1374,"['I', 'a flight', 'New York JFK - Budapest', 'London Heathrow', '9th December', 'The flight', 'I', 'London', 'I', 'information', 'my flight', 'Budapest', 'heavy snow', 'That', 'the 10th December', 'I', 'a few thousends', 'other passengers', 'BA', 'nobody', 'us', 'any food', 'any water', 'the most important any information', 'what', 'we', 'our transfers flight', 'suitcase', '2-3 hrs', 'my suitcase', 'I', 'cold', 'terminal', 'Someon', 'BA', 'us', 'Today', '12th December', 'I', 'London', 'any information', 'my baggage and transfer flight', 'Budapest', 'I', 'myself', 'a  hotel', 'taxi', 'all other hotels BA', 'This', 'what', 'you', 'British national carrier airlines', 'Very poor website', 'nothing', '3 days', 'no call centre', 'they', 'you', 'one number', 'another', 'any sense']","{'neg': 0.069, 'neu': 0.912, 'pos': 0.019, 'compound': -0.836}"
1375,1375,"['Tokyo Narita', 'London Heathrow', 'British Airways', 'Flight', 'four hours', 'which', 'the weather', 'the UK', 'the time', 'The inflight entertainment', 'It', 'only a short haul journey', 'Very limited selection', 'very dated equipment/screens', 'they', 'The staff', 'We', 'the beginning', 'the journey', 'an hour', 'the end', 'The food', 'I', 'the service', 'I', 'a long haul flight', 'especially the services', 'you', 'I', 'Other airlines', 'snacks', 'the journey', 'you', 'You', 'you', 'budget', 'I', 'British Airways']","{'neg': 0.102, 'neu': 0.757, 'pos': 0.142, 'compound': 0.8359}"
1376,1376,"['I', 'my experience', 'British Airways', 'all', 'our flight', 'which', 'me', 'my connecting flight', 'LHR', 'the crew', 'the ground', 'the situation', 'all passengers', 'food-vouchers', 'even the captain', 'the plane', 'the situation', 'no information', 'connecting flights', 'LHR', 'the plane', 'the lack', 'free service', 'the flight', 'a big minus', 'it', 'a big difference', 'you', 'Ryanair', 'British Airways', 'Seats', 'but nothing', 'the crew']","{'neg': 0.094, 'neu': 0.861, 'pos': 0.045, 'compound': -0.6985}"
1377,1377,"['British Airways', 'Pisa', 'flight times', 'BA miles', 'Overall a poor economy class product', 'The seats', 'Staff', 'You', 'food', 'economy', 'which', 'new norm', 'BA', 'they', 'other airlines', 'suit', 'a glass', 'water', 'Three requests', 'it', 'a young child', 'check-in their automated system', 'it', 'manually - thank goodness', 'carbon units', 'BA', 'Overall BA', 'Those', 'who', 'BA miles', 'them', 'other airlines', 'BA', ""UK's national airline"", 'The magic', 'Alex Cruz', 'Willie Walsh', 'it', 'you', 'front rfor', 'your tickets', 'Loyalty']","{'neg': 0.17, 'neu': 0.751, 'pos': 0.08, 'compound': -0.9231}"
1378,1378,"[' London', 'Toulouse', 'British Airways', 'a full service airline', 'EasyJet', 'Ryan Air', 'it', 'food', 'economy class', 'M&S food', 'This', 'the food', 'it', 'your ticket price', 'This', 'the case', 'this flight', 'Toulouse', 'Pret', 'a meal', 'it', 'board', 'I', 'a glass', 'water', 'This', 'the last 30 minutes', 'the flight', 'the trolley', 'the aisle', 'people', 'water', 'it', 'a human right', 'The seats', 'a rear toilet', 'economy', 'profits', 'this flight', 'no spare tissue', 'toilet roll', 'I', 'the cabin crew', 'I', 'the new service level', 'that', 'store', 'food', 'economy class', 'long haul flights', 'I', 'this', 'The only saving grace', 'a comprehensive network', 'flight times', 'Customer care', 'service', 'BA', 'you', 'your BA miles', 'other full service carriers', 'They']","{'neg': 0.052, 'neu': 0.852, 'pos': 0.095, 'compound': 0.8798}"
1379,1379,"['Great flight', 'London', 'Santiago', 'Lovely, friendly crew', 'Goats', 'salad', 'pie', 'main, good selection', 'wines', '7 hrs sleep', 'way', 'a fantastic aircraft', 'you', 'some feet', 'the window seats', 'this aircraft', 'Seychelles', 'May', 'it', 'the new bedding', 'KUL', 'BA', 'MH']","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.9577}"
1380,1380,"[' London', 'Rome', 'It', 'a while', 'I', 'BA', 'it', 'staff', 'aircraft', 'seats', 'the same high standards', 'flight', 'beverages', 'It', 'BA', 'a low-cost carrier', 'European destinations', 'this', 'the competition', 'Easyjet', 'Ryanair', 'it', 'CEO', 'Vueling', 'I', 'it', 'the fare', 'BA', 'LHR']","{'neg': 0.017, 'neu': 0.891, 'pos': 0.092, 'compound': 0.802}"
1381,1381,"[' London', 'Manchester', 'a flight', 'which', 'I', 'a bacon sandwich', 'me', 'a long haul flight', 'a short connection', 'This flight', 'complimentary tea/bacon sandwich', 'the much criticized move', 'M&S inflight offerings', 'a hot sandwich', 'All things', 'that']","{'neg': 0.09, 'neu': 0.8, 'pos': 0.11, 'compound': 0.5187}"
1382,1382,"[' London', 'Seattle', 'a seamless flight', 'which', 'time', 'Efficient and professional service', 'good comfort', 'additional space', 'premium economy', 'IFE selection', 'Bags', 'Seattle', 'that', 'BA']","{'neg': 0.054, 'neu': 0.791, 'pos': 0.155, 'compound': 0.5478}"
1383,1383,"[' Seattle', 'London', 'Good experience', 'nothing', 'FA', 'flight', 'time', 'Meal quality', 'the extra amount', 'premium economy', 'I', 'some miles', 'the upgrade', 'so perhaps a false economy', 'Major complaint', ""BA's policy"", 'a seat', 'it', 'premium economy']","{'neg': 0.11, 'neu': 0.728, 'pos': 0.163, 'compound': 0.5193}"
1384,1384,"[' London', 'Barcelona', 'The ground service', 'I', 'premium counter', 'Sapphire status', 'OW', 'I', '22 pounds', 'exit', 'myself', 'my mom', 'the staff', 'question', 'my mom', 'English', 'Staff', 'the Taiwan passport', 'the China passport', 'we', 'Visa', 'Spain', 'It', 'nearly 10 min', 'her', 'her manager', 'her attitude', 'The worst staff', 'I', 'BA', 'a very expensive ticket', 'even a cup', 'water', 'you', 'it', 'I', 'this airline']","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.9221}"
1385,1385,"[' Vancouver', 'Edinburgh', 'London', 'the worst travel experience', 'I', 'I', '2 seniors', '+85', 'we', 'assistance', 'nobody', 'any', 'the gates', 'We', 'help', 'The distance', 'gates', 'seniors', 'our way', 'London', 'Edinburgh', 'it', 'a nightmare', 'The flight', 'we', 'London', 'top', 'that', 'we', 'assistance', 'the 2 seniors', 'the next gate', 'no one', 'The 2 seniors', 'It', 'the walking', 'it', 'the rush', 'they', 'we', 'trough immigration', 'the next flight', 'less than 1:30 hours', 'our way', 'Inverness', 'Canada', 'we', 'assistance', 'advance', 'nobody', 'the seniors', 'the gate', 'we', 'assistance', 'the British Airways staff', 'this', 'They', 'they', 'the buggy', 'that', 'all', 'We', 'we', 'the airplane', 'the gates/ terminal distance', 'no one', 'We', 'I', 'a gentleman', 'who', 'the buggy', 'he', 'the seniors', 'the bus area', 'terminal', 'London', 'them', 'terminal', 'security point', 'This gentleman', 'who', 'British Airways employee', 'a great service', 'the only good experience', 'we', 'an external person', 'that', 'chance', 'I', 'he', 'us', 'Seats', 'another problem', 'We', 'the online check', 'we', 'the seats', 'one senior (isle', '18D (isle', 'the other senior', 'we', 'the counter', 'Inverness Airport', 'the agent', 'us', 'seat', 'we', 'who', 'email', 'the seats', 'the agent', 'the seniors', 'the end', 'the airplane', 'the middle seats', 'them', 'problems', 'the seats', 'course', 'the washroom', 'another problem', 'British Airways', 'Inverness', 'the luggage', 'Victoria', 'we', 'it', 'Vancouver', 'Surprise surprise', 'We', 'customs', 'we', 'Westjet', 'the connection', 'Victoria', 'they', 'the luggage', 'They', 'we', 'it', 'customs', 'no way', 'the carousel', 'we', 'the Westjet staff', 'somebody', 'British Airways', 'us', 'the carrusel', 'the luggage', 'So nightmare', 'And another rush', 'us', 'the next fligh', 'Westhet agents', 'they', 'British airways', 'the assistance', 'the seniors', 'course', 'the luggage', 'them', 'it', 'the connection', 'What', 'you', 'British Airways', 'It', 'the passengers', 'that', 'seniors', 'assistance', 'We', 'Westjet staff', 'who', 'the assistance', 'Vancouver']","{'neg': 0.04, 'neu': 0.884, 'pos': 0.076, 'compound': 0.9715}"
1386,1386,"['London', 'Berlin Tegel return', 'It', 'any difference', 'British Airways', 'the budget airlines', 'The only saving grace', 'I', 'any issues', 'T5', 'Noticeable cost cutting measures', 'the removal', 'complimentary onboard food', 'drink', 'BA', 'a toilet', 'economy', 'their A319 fleet', 'space', 'seats', 'row', '25 meaning', 'only one economy toilet', 'My flight', 'Berlin', 'the line', 'the sole toilet', 'the duration', 'the flight', 'the flight attendants', 'an efficient trolley service', 'a continual display', 'other passengers', 'aisle seats', 'I', 'the staff', 'who']","{'neg': 0.045, 'neu': 0.928, 'pos': 0.028, 'compound': -0.317}"
1387,1387,"['London Heathrow', 'Dubai', 'the new ""Wing', 'T5', 'A quick process', 'the Concorde lounge', 'I', 'the check', 'staff', 'the Concorde lounge', 'the 1st class lounge', 'This option', 'the Concorde lounge', 'a long overdue make-over', 'It', 'a snack', 'a few glasses', 'fizz', 'my way', 'B. Friendly FA', 'me', 'wife', 'our seats', 'time', '1st Class', 'Airborne I', 'dinner', 'Mezze', 'which', 'Some chicken thingy', 'mains', 'which', 'Cheese', 'biscuits', 'Wines', 'The seat', 'some sleep', 'the ""bed', 'the usual duvet', 'blankets', 'I', 'a tall guy', 'the space', 'the Club World option', 'Mr Alex Cruz', 'BAs CEO', 'introduced flowers', 'the 1st WC', 'Readers', 'he', 'costs', 'Mr Cruz', 'costs', 'he', 'the gas guzzlers 747-400s', 'a full 1st cabin', 'revenue', 'The flowers', '2 WCs', 'the airline', 'the re', '-', 'introduction', 'eight quids', 'flowers', 'flight', 'The 1st product', 'say Emirates', 'Some', 'its ""sort', 'an upmarket Business class', 'I', 'that', 'One', 'BA', 'a big impression', 'this route', 'at least some high end food', 'Logic', 'something', 'BA', 'the high level', 'negative reviews', 'this site']","{'neg': 0.06, 'neu': 0.83, 'pos': 0.11, 'compound': 0.9288}"
1388,1388,"['British Airways', 'Dubai', 'London Heathrow', 'Dubai airport', 'horrendous security', 'Not BAs fault', 'the ""new"" lounge', 'It', 'a weird set', 'You', 'the Club option', 'a considerable variation', 'food', 'a tiny room', 'small options', 'food', 'our way', 'the plane', 'Departed bang', 'time', 'I', 'lunch', 'a couple', 'G&Ts', 'Arabic lamb starter', 'Boring', 'tasteless', 'No other options', 'the soup', 'a salad', 'The beef mains', 'no wow factor', 'Red wine', 'OK - mid priced stuff', 'My wife', 'the beef', 'My friend', 'beef', 'I', 'this', 'I', 'only 3 beefs', 'This flight', 'weeks', '14 people', '3 beefs', 'A joke', 'My wife', 'an Arab dish', 'which', 'she', 'it', 'coffee', 'my friend', 'I', 'a choice', 'chocolates', 'My wife', 'the box', 'it', 'a pushy FA', 'Most BA cabin staff', 'this one', 'a PR disaster', 'Flight', 'Another sad experience', 'our national carrier', 'some', 'the extreme prices', 'this route']","{'neg': 0.099, 'neu': 0.763, 'pos': 0.138, 'compound': 0.8872}"
